Total_Stops,Price,Journey_Day,Journey_Month,Dep_hour,Dep_min,Arr_hour,Arr_min,Duration_hours,Duration_mins,Price_per_minute,Airline_Air Asia,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Banglore,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Banglore,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
0,3419.0,27,5,1,30,4,15,2.75,165,20.721212121212123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,5177.0,3,4,14,0,12,35,22.58,1354,3.823485967503693,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,8246.0,18,4,18,5,21,10,3.08,184,44.81521739130435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,14676.0,9,6,9,35,21,5,11.5,690,21.269565217391303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,13587.0,27,6,11,30,21,0,9.5,570,23.83684210526316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,9663.0,6,5,21,10,9,20,12.17,730,13.236986301369862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,13044.0,12,6,16,30,10,5,17.58,1054,12.375711574952561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,5073.0,3,4,20,25,1,30,5.08,304,16.6875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,9345.0,21,5,17,0,18,50,25.83,1549,6.032924467398321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,9663.0,6,5,14,5,10,5,20.0,1200,8.0525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,14277.0,21,5,8,0,21,0,13.0,780,18.303846153846155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10262.0,1,6,10,0,4,25,18.42,1105,9.2868778280543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,5678.0,27,3,19,35,21,5,1.5,90,63.08888888888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,13727.0,15,5,16,0,1,30,9.5,570,24.082456140350878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,9663.0,6,5,20,0,12,0,16.0,960,10.065625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3858.0,12,5,14,45,17,5,2.33,139,27.755395683453237,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,4812.0,24,6,8,45,13,15,4.5,270,17.822222222222223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,5775.0,27,6,21,50,3,35,5.75,345,16.73913043478261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10539.0,6,6,9,35,9,45,24.17,1450,7.268275862068966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4804.0,3,6,15,30,18,5,2.58,154,31.194805194805195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3383.0,12,6,11,10,13,55,2.75,165,20.503030303030304,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,8738.0,3,3,12,10,17,5,4.92,295,29.620338983050846,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,7165.0,27,3,5,15,6,50,25.58,1534,4.670795306388527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,6412.0,24,6,16,10,22,30,6.33,379,16.91820580474934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,8016.0,27,6,18,55,22,0,3.08,184,43.56521739130435,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,11087.0,12,3,20,35,15,15,18.67,1120,9.899107142857142,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3543.0,27,6,9,45,12,0,2.25,135,26.244444444444444,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,12471.0,12,6,16,30,4,40,12.17,730,17.083561643835615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,10262.0,24,6,9,0,4,25,19.42,1165,8.808583690987124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4441.0,18,3,13,20,16,10,2.83,169,26.27810650887574,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,12537.0,27,3,7,5,15,30,8.42,505,24.825742574257426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10091.0,24,3,22,25,7,40,9.25,555,18.18198198198198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,6961.0,3,6,21,5,23,55,2.83,169,41.18934911242604,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,5013.0,24,4,5,35,8,50,3.25,195,25.70769230769231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,6934.0,18,5,5,10,8,0,2.83,169,41.02958579881657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10877.0,3,6,6,40,19,0,12.33,739,14.71853856562923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,7229.0,18,4,15,15,18,10,2.92,175,41.308571428571426,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,7048.0,27,3,16,0,1,35,9.58,574,12.278745644599303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4878.0,27,6,17,0,19,35,2.58,154,31.675324675324674,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,10844.0,21,5,14,5,23,35,9.5,570,19.024561403508773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,15129.0,18,5,23,5,4,25,29.33,1759,8.600909607731666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3943.0,12,5,0,30,3,25,2.92,175,22.53142857142857,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,5583.0,6,6,6,5,11,20,5.25,315,17.723809523809525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,9646.0,6,6,7,5,16,10,9.08,544,17.731617647058822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,7677.0,3,6,8,30,19,15,10.75,645,11.902325581395349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,6842.0,1,6,5,10,10,5,4.92,295,23.19322033898305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4995.0,24,6,8,45,10,15,1.5,90,55.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,9555.0,9,6,7,10,18,50,11.67,700,13.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,4077.0,1,6,1,30,4,15,2.75,165,24.70909090909091,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,7229.0,12,5,15,15,18,10,2.92,175,41.308571428571426,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,12192.0,9,6,9,0,19,0,10.0,600,20.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,5911.0,12,4,10,0,12,45,2.75,165,35.82424242424243,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,8372.0,12,6,9,0,19,15,10.25,615,13.613008130081301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4995.0,18,3,7,10,8,35,1.42,85,58.76470588235294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,14323.0,9,5,10,0,19,15,9.25,555,25.807207207207206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,13014.0,9,6,5,30,4,25,22.92,1375,9.464727272727274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,13591.0,6,6,14,25,19,15,28.83,1729,7.860613071139387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,18799.0,3,3,5,25,18,50,37.42,2245,8.373719376391982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3943.0,27,4,23,30,2,20,2.83,169,23.331360946745562,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1965.0,21,5,5,45,7,15,1.5,90,21.833333333333332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,4995.0,27,5,10,20,11,50,1.5,90,55.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,14641.0,24,3,16,50,18,30,25.67,1540,9.507142857142858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4460.0,12,4,20,45,23,20,2.58,154,28.961038961038962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,10191.0,18,5,13,0,19,15,6.25,375,27.176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,13843.0,9,3,2,15,19,45,17.5,1050,13.183809523809524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,6349.0,1,5,21,50,3,35,5.75,345,18.402898550724636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4409.0,1,5,10,20,12,55,2.58,154,28.62987012987013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,17024.0,6,3,18,15,19,45,25.5,1530,11.126797385620915,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,13727.0,18,5,7,5,21,0,13.92,835,16.439520958083833,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,8855.0,15,3,18,25,21,20,2.92,175,50.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,12524.0,24,6,8,45,19,0,10.25,615,20.364227642276422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,13555.0,18,3,11,40,20,20,8.67,520,26.067307692307693,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,10844.0,6,6,6,30,12,0,5.5,330,32.86060606060606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,13587.0,9,6,9,0,21,0,12.0,720,18.870833333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3543.0,12,6,9,45,12,0,2.25,135,26.244444444444444,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,4842.0,18,3,7,5,9,20,2.25,135,35.86666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,3943.0,24,4,23,30,2,20,2.83,169,23.331360946745562,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,10577.0,9,6,19,15,4,25,9.17,550,19.23090909090909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,6979.0,15,5,10,35,21,0,10.42,625,11.1664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,11982.0,27,6,17,45,20,5,2.33,139,86.20143884892086,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,5264.0,6,6,8,45,13,15,4.5,270,19.496296296296297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,8001.0,3,3,6,0,9,10,3.17,190,42.11052631578947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2,10651.0,1,6,19,45,19,15,23.5,1410,7.5539007092198585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10844.0,24,5,16,30,19,50,27.33,1639,6.616229408175717,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,6601.0,27,3,9,45,22,20,12.58,754,8.754641909814323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,6587.0,21,3,19,0,19,15,24.25,1455,4.527147766323024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3173.0,21,3,13,10,14,30,1.33,79,40.164556962025316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,5228.0,9,5,10,0,12,45,2.75,165,31.684848484848484,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,5769.0,21,6,7,10,10,10,3.0,180,32.05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,14714.0,6,6,8,0,19,0,11.0,660,22.293939393939393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,13014.0,3,6,5,30,19,0,13.5,810,16.066666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3359.0,3,6,22,10,1,0,2.83,169,19.875739644970412,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,6722.0,3,3,20,55,23,50,2.92,175,38.41142857142857,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,4462.0,18,3,9,35,12,20,2.75,165,27.042424242424243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,6171.0,9,3,4,55,16,10,11.25,675,9.142222222222221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,12303.0,21,5,5,50,20,25,14.58,874,14.076659038901601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,7695.0,21,3,11,40,1,35,13.92,835,9.215568862275449,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,5684.0,24,6,11,25,1,30,14.08,844,6.734597156398104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,8366.0,12,6,16,50,7,55,15.08,904,9.254424778761061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,19630.0,1,3,11,40,13,55,2.25,135,145.40740740740742,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,13502.0,6,3,14,5,5,5,15.0,900,15.002222222222223,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,14781.0,1,5,21,10,10,5,12.92,775,19.072258064516127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,6513.0,12,6,7,10,16,10,9.0,540,12.061111111111112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,9929.0,1,6,7,0,19,15,12.25,735,13.508843537414966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,18275.0,6,6,17,50,1,30,7.67,460,39.72826086956522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,4487.0,9,4,6,5,9,25,27.33,1639,2.73764490543014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,2754.0,15,3,21,20,22,45,1.42,85,32.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2575.0,27,3,6,20,7,40,1.33,79,32.59493670886076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,8224.0,12,6,15,55,21,25,5.5,330,24.921212121212122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,8991.0,9,3,20,30,8,15,11.75,705,12.753191489361702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,5000.0,24,6,5,35,8,50,3.25,195,25.641025641025642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,8529.0,12,6,18,55,19,50,24.92,1495,5.705016722408026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,14042.0,3,3,6,5,9,25,27.33,1639,8.567419158023185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4030.0,24,5,11,10,14,5,2.92,175,23.02857142857143,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,10844.0,6,6,18,55,12,0,17.08,1024,10.58984375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4804.0,6,5,21,25,0,5,2.67,160,30.025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,7308.0,27,5,17,30,1,30,8.0,480,15.225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4823.0,12,5,16,55,19,55,3.0,180,26.794444444444444,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,10262.0,24,6,9,0,12,35,27.58,1654,6.204353083434099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,12898.0,27,5,20,55,4,25,7.5,450,28.662222222222223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,12778.0,12,3,17,25,16,20,22.92,1375,9.293090909090909,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,14871.0,3,3,4,45,13,20,8.58,514,28.93190661478599,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,8708.0,21,3,13,20,19,15,29.92,1795,4.85125348189415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10844.0,6,6,20,0,18,15,22.25,1335,8.122846441947566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4129.0,6,3,5,45,7,5,1.33,79,52.265822784810126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,4804.0,18,5,21,25,0,5,2.67,160,30.025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,7229.0,6,5,8,20,11,20,3.0,180,40.16111111111111,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,7832.0,21,3,7,0,19,10,12.17,730,10.728767123287671,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3859.0,18,3,9,30,12,5,2.58,154,25.058441558441558,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,9001.0,6,6,7,30,19,15,11.75,705,12.767375886524823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4878.0,9,5,17,0,19,35,2.58,154,31.675324675324674,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,2754.0,3,5,2,35,4,5,1.5,90,30.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,4668.0,27,6,7,0,9,40,2.67,160,29.175,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,5216.0,12,5,10,20,12,55,2.58,154,33.87012987012987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,10368.0,6,6,5,30,4,25,22.92,1375,7.540363636363637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,8146.0,9,3,6,40,21,20,14.67,880,9.256818181818181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,12242.0,27,3,13,0,4,25,15.42,925,13.234594594594595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,9134.0,15,3,8,0,15,15,7.25,435,20.997701149425286,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,10939.0,6,6,13,15,9,25,20.17,1210,9.040495867768595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,11753.0,6,6,10,55,7,40,20.75,1245,9.440160642570282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4174.0,24,4,17,10,19,40,2.5,150,27.826666666666668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,10844.0,21,5,20,0,19,50,23.83,1429,7.58852344296711,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,14714.0,3,6,16,0,19,0,27.0,1620,9.082716049382716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,9899.0,12,6,6,30,12,0,5.5,330,29.996969696969696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,14871.0,3,3,9,10,21,0,11.83,709,20.974612129760224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,7295.0,6,3,13,20,15,35,2.25,135,54.03703703703704,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,13465.0,6,6,18,45,19,15,24.5,1470,9.15986394557823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3543.0,21,5,17,45,20,5,2.33,139,25.489208633093526,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,7198.0,27,6,19,0,1,30,6.5,390,18.456410256410255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10262.0,1,6,8,0,4,25,20.42,1225,8.377142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4148.0,15,3,15,20,17,55,2.58,154,26.935064935064936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,8016.0,27,6,15,15,18,10,2.92,175,45.80571428571429,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,10262.0,9,6,22,50,4,25,5.58,334,30.724550898203592,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3841.0,15,6,14,55,17,25,2.5,150,25.606666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,11507.0,12,3,9,45,0,30,14.75,885,13.00225988700565,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,14781.0,1,5,8,25,20,45,12.33,739,20.001353179972938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,16079.0,27,5,17,30,19,0,25.5,1530,10.509150326797386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,12898.0,27,5,22,50,4,25,5.58,334,38.616766467065865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,15353.0,6,3,7,30,19,15,11.75,705,21.777304964539006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,7303.0,24,3,18,25,21,20,2.92,175,41.73142857142857,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,6197.0,24,3,15,5,20,45,5.67,340,18.226470588235294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,8996.0,9,6,9,10,13,15,4.08,244,36.868852459016395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,6528.0,21,3,14,20,22,20,8.0,480,13.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4239.0,9,4,20,55,23,40,2.75,165,25.69090909090909,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,4148.0,12,3,20,25,23,5,2.67,160,25.925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3971.0,24,5,21,10,0,5,2.92,175,22.69142857142857,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,5192.0,6,5,7,35,23,30,15.92,955,5.436649214659686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,9483.0,9,4,13,25,12,35,23.17,1390,6.822302158273382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,18804.0,3,6,11,40,19,0,7.33,439,42.83371298405467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,5201.0,18,6,5,10,8,0,2.83,169,30.775147928994084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,16079.0,27,5,11,30,19,0,7.5,450,35.73111111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,7229.0,15,6,19,50,22,50,3.0,180,40.16111111111111,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,6795.0,27,5,17,45,1,30,7.75,465,14.612903225806452,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
